date,open,high,low,close,volume,symbol,source
2021-10-31,61855.94185871,62379.077,60134.76189366,61339.97564069,74910356821.33333,BTC,alpha_vantage
2021-11-01,61290.08155999,62368.25764055,59674.61041196,61065.03106702,76192515527.11111,BTC,alpha_vantage
2021-11-02,60939.35965543,64070.55688506,60681.62163597,63175.51238576,74053887693.1568,BTC,alpha_vantage
2021-11-03,63167.4346497,63445.54734337,61652.60250796,62941.48199104,78078281728.0,BTC,alpha_vantage
2021-11-04,62906.69418185,63048.31301618,60739.96193323,61367.93383097,91063906304.0,BTC,alpha_vantage
2021-11-05,61419.26964267,62479.96391887,60770.0089,61026.01799193,78060530858.66667,BTC,alpha_vantage
2021-11-06,60958.66574162,61525.44862121,60082.7512,61416.30848197,67753831523.55556,BTC,alpha_vantage
2021-11-07,61454.05234082,63180.13308079,61333.07987819,63180.13308079,51662948792.888885,BTC,alpha_vantage
2021-11-08,63278.23163966,67669.9704,63278.23163966,67500.02473557,74247256679.83217,BTC,alpha_vantage
2021-11-09,67510.9194236,68476.42017626,66358.9336,66913.3364,87830965772.48781,BTC,alpha_vantage
2021-11-10,66929.45112161,68769.95536854,63347.5012,64871.25216133,82515809848.88889,BTC,alpha_vantage
2021-11-11,64933.59977456,65579.54906233,64198.9734022,64800.36101601,100838867968.0,BTC,alpha_vantage
2021-11-12,64774.26450107,65379.9618,62434.00795822,64315.36363609,71878085660.44444,BTC,alpha_vantage
2021-11-13,64173.73874155,64849.96493728,63412.85980752,64471.04361779,65339468068.57143,BTC,alpha_vantage
2021-11-14,64385.1823,65255.04686153,63622.5547,65255.04686153,59249840056.64111,BTC,alpha_vantage
2021-11-15,65499.74200667,66263.20558396,63539.59326806,63715.76977569,92914188431.21678,BTC,alpha_vantage
2021-11-16,63609.9984,63609.9984,58904.4092,60189.9985,103183520369.77777,BTC,alpha_vantage
2021-11-17,60110.70413491,60733.9861,58758.3434,60338.9249,96569006904.88889,BTC,alpha_vantage
2021-11-18,60347.5863,60862.7211,56542.1638,56749.2716,86652421148.44444,BTC,alpha_vantage
2021-11-19,56959.90006642,58289.3682,55653.0576,58046.88914643,98574108785.77777,BTC,alpha_vantage
2021-11-20,58068.74519657,59815.37361027,57486.3794,59815.37361027,61671238556.44444,BTC,alpha_vantage
2021-11-21,59669.73597624,59845.00033518,58544.94992559,58681.09230985,54396801621.333336,BTC,alpha_vantage
2021-11-22,58711.9133691,59060.9948,55688.9573,56369.5245,64891116995.132866,BTC,alpha_vantage
2021-11-23,56257.89895787,57831.81669668,55778.03775768,57672.52894264,80273621447.11111,BTC,alpha_vantage
2021-11-24,57531.14976857,57693.8412,55970.38654281,57103.4606,92075052088.88889,BTC,alpha_vantage
2021-11-25,57193.1442,59332.884,57011.14864913,58907.05075788,85144802119.11111,BTC,alpha_vantage
2021-11-26,58913.59806475,59120.01054679,53660.1937623,53663.60159321,90868399886.22223,BTC,alpha_vantage
2021-11-27,53559.31317829,55203.7232004,53559.31317829,54487.45022116,85681165966.22223,BTC,alpha_vantage
2021-11-28,54819.26739183,57315.01653596,53629.7311,57158.66834038,72397988451.55556,BTC,alpha_vantage
2021-11-29,57213.04314394,58774.7867,56795.1008,57876.49423836,104328491548.44444,BTC,alpha_vantage
2021-11-30,57767.63040979,58994.785,56059.045,57030.12565284,111719410744.88889,BTC,alpha_vantage
2021-12-01,56970.00719816,58958.8099,56546.99556699,57173.0795,127630261276.44444,BTC,alpha_vantage
2021-12-02,57190.9823,57347.72285172,55902.37062623,56405.66892064,133521653731.55556,BTC,alpha_vantage
2021-12-03,56489.30065875,57369.39984581,52673.89288482,53708.6772,114935573504.0,BTC,alpha_vantage
2021-12-04,53548.269,53793.5408,44648.3469,49014.1128755,166195006606.22223,BTC,alpha_vantage
2021-12-05,49220.0460006,49633.87158168,47780.4392,49217.9124,136894367744.0,BTC,alpha_vantage
2021-12-06,49368.4935,50868.23291011,47227.30325821,50453.04698121,165375344014.22223,BTC,alpha_vantage
2021-12-07,50520.54442017,51898.3728,50164.91839452,50559.94761363,150922018929.77777,BTC,alpha_vantage
2021-12-08,50588.98583497,51040.02507144,48716.6321,50471.21695776,128105784092.44444,BTC,alpha_vantage
2021-12-09,50460.03847818,50743.7375323,47382.0995,47834.99429352,135905608860.44444,BTC,alpha_vantage
2021-12-10,47639.0447448,49937.66277641,47092.3307,47092.3307,98359015374.04878,BTC,alpha_vantage
2021-12-11,47130.0125,49450.04817692,46987.9646,49286.36663073,63290674631.111115,BTC,alpha_vantage
2021-12-12,49286.4875876,50649.51625858,48722.10314032,50116.99176197,46747982705.77778,BTC,alpha_vantage
2021-12-13,50071.27790346,50165.28865657,45948.4917,46745.6254,54139662683.36396,BTC,alpha_vantage
2021-12-14,46727.9998,48557.38323945,46390.6713,48395.29567065,67494313141.96516,BTC,alpha_vantage
2021-12-15,48356.78932069,49462.22452104,46663.5122,48787.2417,61369380949.333336,BTC,alpha_vantage
2021-12-16,48858.9746,49286.25027502,47550.3447,47709.1644,70100915925.33333,BTC,alpha_vantage
2021-12-17,47646.9818,47963.7901,45732.72929005,46305.32715138,57135221176.888885,BTC,alpha_vantage
2021-12-18,46163.40330431,47244.37901098,45609.08243461,46871.01844345,58797940995.60564,BTC,alpha_vantage
2021-12-19,46778.2382048,47999.9997878,46455.29838513,46686.4963,44667184937.17483,BTC,alpha_vantage
2021-12-20,46706.43566156,47307.35553006,45617.23022554,46878.42809013,51058403683.55556,BTC,alpha_vantage
2021-12-21,46911.81315992,49263.33218288,46656.1583401,48938.9095,62230469987.55556,BTC,alpha_vantage
2021-12-22,48903.6213,49527.31385733,48452.85848111,48648.50604603,52735526286.22222,BTC,alpha_vantage
2021-12-23,48593.0256,51342.02275797,48084.81645246,50795.70373249,48359492622.22222,BTC,alpha_vantage
2021-12-24,50795.59805971,51749.99795567,50463.75057286,50771.9277,54528629745.77778,BTC,alpha_vantage
2021-12-25,50768.743,51098.0328,50260.1839,50629.98124404,42058927196.44444,BTC,alpha_vantage
2021-12-26,50390.3892863,51209.46271807,49545.53209716,50799.97886066,42671826325.333336,BTC,alpha_vantage
2021-12-27,50787.26383024,51950.9126,50459.26364082,50650.17144493,46958435299.55556,BTC,alpha_vantage
2021-12-28,50667.98833793,50667.98833793,47411.71723712,47637.8884,59398212508.44444,BTC,alpha_vantage
2021-12-29,47547.8655,48112.02147185,46272.66298055,46408.302671,88269733930.66667,BTC,alpha_vantage
2021-12-30,46430.48122441,47876.49183896,46077.72227604,47161.0092,122924810126.22223,BTC,alpha_vantage
2021-12-31,47139.359,48505.9997,45712.56659229,46304.9495942,78100267491.55556,BTC,alpha_vantage
2022-01-01,46198.20378112,47840.31078522,46198.20378112,47544.4994,99413619768.88889,BTC,alpha_vantage
2022-01-02,47722.9397,47869.1107,46702.7539,47313.6322,74535852088.88889,BTC,alpha_vantage
2022-01-03,47311.9467,47514.36001775,45703.0280745,46424.346,115996952163.55556,BTC,alpha_vantage
2022-01-04,46412.0796,47493.9931,45705.03898818,45884.45965811,74674146005.33333,BTC,alpha_vantage
2022-01-05,45850.55626077,46991.0055,42500.0486,43529.7281,109144957240.88889,BTC,alpha_vantage
2022-01-06,43403.542,43733.3165,42596.1224,43119.06385915,111270290375.11111,BTC,alpha_vantage
2022-01-07,43136.99444707,43136.99444707,41019.06564757,41512.9242,88215244174.22223,BTC,alpha_vantage
2022-01-08,41543.1601,42298.4795,40642.1986,41752.92999593,85660416753.77777,BTC,alpha_vantage
2022-01-09,41686.15811206,42687.53150591,41375.0263,41880.90095266,70389962012.44444,BTC,alpha_vantage
2022-01-10,41841.86351962,42217.654,39782.07448065,41786.2184,95449311303.11111,BTC,alpha_vantage
2022-01-11,41835.6622,43049.98235174,41284.8914,42674.2972,74616303444.73868,BTC,alpha_vantage
2022-01-12,42710.8475,44168.1279,42470.15004056,43900.027,54479088241.77778,BTC,alpha_vantage
2022-01-13,43888.844,44290.0422868,42334.35468952,42580.3303,50948501191.111115,BTC,alpha_vantage
2022-01-14,42549.959,43387.73825208,41808.15115566,43068.72657946,62549530396.44444,BTC,alpha_vantage
2022-01-15,43061.11596275,43728.01290482,42642.32323119,43145.30763032,62347797020.44444,BTC,alpha_vantage
2022-01-16,43099.97906931,43421.9567,42609.7049,43104.67712592,56378730624.0,BTC,alpha_vantage
2022-01-17,43072.25577567,43120.07919555,41583.01486732,42199.00910874,69711029248.0,BTC,alpha_vantage
2022-01-18,42229.52721905,42582.4259,41329.6296,42352.1359,53607842417.77778,BTC,alpha_vantage
2022-01-19,42373.5257,42472.49706522,41204.1748081,41676.49877718,53128314580.29269,BTC,alpha_vantage
2022-01-20,41697.0593386,43443.98497111,40630.03387498,40673.94411547,49528825059.55556,BTC,alpha_vantage
2022-01-21,40721.94741254,41050.38990605,35728.0153,36400.668,86773141888.0,BTC,alpha_vantage
2022-01-22,36452.3925,36690.3176521,34299.96241727,35015.93463282,105799073362.34966,BTC,alpha_vantage
2022-01-23,35044.33393038,36411.91505252,34692.1279,36231.1426,81586496355.55556,BTC,alpha_vantage
2022-01-24,36245.2641,37205.164,33111.2351,36705.9179,75077380195.55556,BTC,alpha_vantage
2022-01-25,36637.1927,37434.6761,35719.3483533,36948.63102657,91347141963.81882,BTC,alpha_vantage
2022-01-26,36948.83936789,38891.8252,36306.58597356,36775.52950357,63422975943.111115,BTC,alpha_vantage
2022-01-27,36786.69371111,37201.84234666,35519.974,37201.84234666,72166742215.11111,BTC,alpha_vantage
2022-01-28,37062.9644253,37929.9448,36168.92719056,37784.7229,57734635207.111115,BTC,alpha_vantage
2022-01-29,37741.9284,38577.9963,37369.20977075,38131.8236,43358998030.22222,BTC,alpha_vantage
2022-01-30,38161.92908978,38287.7546,37412.24809843,37937.339,34793417166.22222,BTC,alpha_vantage
2022-01-31,37913.2395,38669.2589,36692.12497158,38472.00623586,55549798961.77778,BTC,alpha_vantage
2022-02-01,38465.1623746,39210.26202691,38103.1383,38761.9683,56064105713.77778,BTC,alpha_vantage
2022-02-02,38699.1814,38809.5321,36705.01112012,36835.9015,53890737621.333336,BTC,alpha_vantage
2022-02-03,36876.007,37100.84845035,36319.96224567,37027.78,48461561216.0,BTC,alpha_vantage
2022-02-04,37282.736,41653.56035863,37045.65078264,41653.56035863,55437962574.22222,BTC,alpha_vantage
2022-02-05,41556.7033472,41870.0706,41040.98195271,41360.0538,78108918926.22223,BTC,alpha_vantage
2022-02-06,41426.2539,42487.83557745,41247.1275,42388.07234246,47310906872.888885,BTC,alpha_vantage
2022-02-07,42396.15324358,44462.43280084,41672.92920721,43905.99797777,55562600874.666664,BTC,alpha_vantage
2022-02-08,43837.65655746,45404.65554733,42712.32222276,44082.39258092,73991938261.33333,BTC,alpha_vantage
2022-02-09,44017.46576126,44748.5419,43160.2133,44283.9142,68034018631.111115,BTC,alpha_vantage
2022-02-10,44376.4542,45648.6513,43255.49429873,43524.37791832,65554357845.333336,BTC,alpha_vantage
2022-02-11,43510.53408429,43896.24430061,42067.4742,42377.6527,86770612437.33333,BTC,alpha_vantage
2022-02-12,42374.9792,42963.41502076,41791.9532,42126.3511,65888611477.333336,BTC,alpha_vantage
2022-02-13,42181.8713,42713.9205,41891.59299525,42235.5136,39865657948.44444,BTC,alpha_vantage
2022-02-14,42046.3787,42770.06019525,41661.35169004,42594.94190252,47232394516.65965,BTC,alpha_vantage
2022-02-15,42550.18171432,44701.42103076,42480.31932056,44602.5315,58821263488.0,BTC,alpha_vantage
2022-02-16,44522.9589,44522.9589,43367.6442,43997.7116,51244306560.44599,BTC,alpha_vantage
2022-02-17,43874.0659,44101.5051,40214.02227117,40491.0412,59257593216.0,BTC,alpha_vantage
2022-02-18,40528.1251,40924.09716435,39629.33836496,39976.23595032,67854684188.54356,BTC,alpha_vantage
2022-02-19,39991.16761607,40427.21165397,39652.0096,40112.55952898,50941849784.888885,BTC,alpha_vantage
2022-02-20,40096.00167443,40100.0429,38077.0408,38464.85279732,39952153991.111115,BTC,alpha_vantage
2022-02-21,38362.69454413,39402.35076506,36922.0285,37003.15355791,57203595477.333336,BTC,alpha_vantage
2022-02-22,37060.00781112,38337.8251,36444.81826772,38302.8439,81464065635.55556,BTC,alpha_vantage
2022-02-23,38227.7774,39158.3401,37088.33877587,37287.48634272,108954655658.66667,BTC,alpha_vantage
2022-02-24,37216.40439315,39132.7827,34408.52932765,38296.16592689,130682462236.44444,BTC,alpha_vantage
2022-02-25,38329.38683098,39616.9516,38054.57112995,39219.476757,85942038343.11111,BTC,alpha_vantage
2022-02-26,39226.46286783,39970.48946056,38606.4515,39033.5353,53525292771.55556,BTC,alpha_vantage
2022-02-27,39091.9507,39773.25673883,37129.65640831,37714.48388805,46101678641.77778,BTC,alpha_vantage
2022-02-28,37703.77403925,43716.57004881,37513.31817268,43181.1437,68880211740.44444,BTC,alpha_vantage
2022-03-01,43182.0054,44788.0749,42934.4426,44359.8712,92935896888.88889,BTC,alpha_vantage
2022-03-02,44404.9179,45173.58089764,43387.8769,43938.47684298,77745565525.33333,BTC,alpha_vantage
2022-03-03,43901.74614445,44035.45903975,41862.5181,42450.88343194,66512987510.63415,BTC,alpha_vantage
2022-03-04,42465.00662502,42498.51626063,38732.82491549,39120.04239886,73188777466.61052,BTC,alpha_vantage
2022-03-05,39144.65308753,39576.6006,38750.39689252,39409.21246875,59407483445.218636,BTC,alpha_vantage
2022-03-06,39399.035,39637.1481,38155.2867,38385.18524878,40023234666.666664,BTC,alpha_vantage
2022-03-07,38398.9354607,39399.96846471,37172.81813109,37991.87947415,61781654513.77778,BTC,alpha_vantage
2022-03-08,38021.16231415,39333.7131,38021.16231415,38724.82008947,87695148501.33333,BTC,alpha_vantage
2022-03-09,38741.22397746,42508.69721497,38680.0846785,41955.06531615,81739633848.88889,BTC,alpha_vantage
2022-03-10,41950.43523594,42002.1878562,38770.03143067,39461.35101565,117700388864.0,BTC,alpha_vantage
2022-03-11,39427.62799072,40118.98828681,38291.8488,38770.04591332,73106728689.77777,BTC,alpha_vantage
2022-03-12,38729.04138835,39321.4025,38722.92220121,38875.98604572,56650400298.666664,BTC,alpha_vantage
2022-03-13,38803.98636664,39220.9441,37670.38924291,37824.35153256,33924499228.444443,BTC,alpha_vantage
2022-03-14,37784.6666501,39808.38172834,37590.8815,39599.02436505,47001002609.77778,BTC,alpha_vantage
2022-03-15,39669.01846866,39805.39961459,38230.9419,39302.01678631,54149954759.111115,BTC,alpha_vantage
2022-03-16,39301.17955558,41538.6006,38964.63681554,41147.27988596,74235084060.44444,BTC,alpha_vantage
2022-03-17,41115.36918284,41306.80617462,40600.029,40958.22516015,68916952832.0,BTC,alpha_vantage
2022-03-18,40912.96043314,42231.7199,40255.88646554,41767.09816535,53167419719.111115,BTC,alpha_vantage
2022-03-19,41752.50101772,42357.0528,41585.958125,42166.22954212,47396630065.77778,BTC,alpha_vantage
2022-03-20,42207.51023547,42279.9997,40980.51146492,41252.05198824,39440414008.888885,BTC,alpha_vantage
2022-03-21,41219.86354366,41498.26616841,40534.25116801,41051.83345849,48679170659.55556,BTC,alpha_vantage
2022-03-22,41064.53842819,43176.92782143,40940.05473609,42376.74421839,66069747399.111115,BTC,alpha_vantage
2022-03-23,42362.02322597,42925.97797982,41810.05688969,42925.97797982,55434469875.51219,BTC,alpha_vantage
2022-03-24,42901.78798943,44196.38125212,42726.38466225,43948.89112507,58305154460.44444,BTC,alpha_vantage
2022-03-25,43997.59786766,45054.744,43775.9828,44365.18255014,64975617208.888885,BTC,alpha_vantage
2022-03-26,44314.41581469,44769.8851,44162.89066048,44533.21741974,52033351153.77778,BTC,alpha_vantage
2022-03-27,44532.13385178,46842.71955202,44438.29618588,46842.71955202,38989618744.888885,BTC,alpha_vantage
2022-03-28,46824.60640989,48129.9738659,46711.00479417,46888.22115088,72557284890.75958,BTC,alpha_vantage
2022-03-29,47086.20128794,47988.5382903,47032.00503198,47498.66565133,64970232760.888885,BTC,alpha_vantage
2022-03-30,47442.24333088,47686.71893746,46698.33856144,47100.45937112,60347299811.55556,BTC,alpha_vantage
2022-03-31,47055.99305393,47559.98454758,45380.49370238,45540.82638714,64306786075.651566,BTC,alpha_vantage
2022-04-01,45520.19684146,46608.67517888,44376.97932826,46231.00475941,82428634329.64459,BTC,alpha_vantage
2022-04-02,46249.9684,47025.37805482,45768.23515701,45845.95756165,68534723185.77778,BTC,alpha_vantage
2022-04-03,45793.52918787,47331.9547,45556.13117666,46430.69671323,53182050972.44444,BTC,alpha_vantage
2022-04-04,46429.49649281,46853.4882,45201.06871478,46605.60296926,75797947520.0,BTC,alpha_vantage
2022-04-05,46598.16004924,47143.74184061,45573.53741325,45573.53741325,107956835470.22223,BTC,alpha_vantage
2022-04-06,45479.96944643,45479.96944643,43138.51946866,43138.51946866,82230669554.62021,BTC,alpha_vantage
2022-04-07,43154.77453643,43855.3637,42814.94819973,43480.17472136,75865888668.44444,BTC,alpha_vantage
2022-04-08,43425.24409358,43931.43943484,42125.0692,42283.4292,66062123279.163765,BTC,alpha_vantage
2022-04-09,42251.5612,42788.71116404,42173.73074843,42788.71116404,73792248078.22223,BTC,alpha_vantage
2022-04-10,42760.39587972,43380.9446,41985.8831589,42242.7841,43043982570.666664,BTC,alpha_vantage
2022-04-11,42149.9799,42396.2298,39356.5471,39456.93304169,80332825508.89679,BTC,alpha_vantage
2022-04-12,39529.55041546,40609.9682,39302.21333894,40169.21512315,80791296855.49367,BTC,alpha_vantage
2022-04-13,40074.96196734,41377.56615658,39608.70805861,41160.0481,73354177156.47552,BTC,alpha_vantage
2022-04-14,41131.7362,41492.7993,39672.10326864,39909.71686623,111088440361.26007,BTC,alpha_vantage
2022-04-15,39933.8887999,40596.1495,39837.74413926,40558.127,62222356110.22222,BTC,alpha_vantage
2022-04-16,40554.4702,40645.81037104,40005.0641,40386.5108,35562888234.666664,BTC,alpha_vantage
2022-04-17,40374.3856,40565.43548,39617.521,39678.0001,31897051043.555557,BTC,alpha_vantage
2022-04-18,39695.5398,41023.07300522,38723.5499,40826.6711,60921696974.22222,BTC,alpha_vantage
2022-04-19,40799.9436,41633.6102,40608.30249203,41504.4185,70678190372.57143,BTC,alpha_vantage
2022-04-20,41493.8019,42130.14252493,40954.56863452,41363.50366363,69240966368.78049,BTC,alpha_vantage
2022-04-21,41353.67675612,42940.9,39951.30113249,40528.7777,73691646478.22223,BTC,alpha_vantage
2022-04-22,40480.3508,40759.0684,39285.1652,39757.5541,81778114660.25175,BTC,alpha_vantage
2022-04-23,39715.1349,39929.32287307,39348.95154625,39419.5301,61949621809.77778,BTC,alpha_vantage
2022-04-24,39441.6583,39846.0109,39140.6639,39479.99697027,39181600746.666664,BTC,alpha_vantage
2022-04-25,39464.99826486,40567.8904,38209.3961,40475.27521136,58683004977.95122,BTC,alpha_vantage
2022-04-26,40420.00523522,40704.66346582,37768.63978714,38026.7462556,67555517226.666664,BTC,alpha_vantage
2022-04-27,38115.3023,39364.6236,38028.0629,39248.43928178,73618715406.22223,BTC,alpha_vantage
2022-04-28,39235.7651,40306.95215534,38935.6728,39749.9386,65834105863.16084,BTC,alpha_vantage
2022-04-29,39746.6764,39909.9063,38197.3721,38592.00441699,67804116465.77778,BTC,alpha_vantage
2022-04-30,38600.01985033,38767.5896,37653.41242712,37660.45292214,56363985095.111115,BTC,alpha_vantage
2022-05-01,37636.02141835,38615.5987,37572.22979999,38467.094,49695227037.820786,BTC,alpha_vantage
2022-05-02,38465.5131,39073.38888964,38223.90525184,38503.90959019,65011354367.01158,BTC,alpha_vantage
2022-05-03,38509.9527676,38641.79102022,37542.86699176,37732.29975232,64576497095.111115,BTC,alpha_vantage
2022-05-04,37723.63988854,39925.6099,37677.89729517,39699.03395918,57656679965.25714,BTC,alpha_vantage
2022-05-05,39690.0317,39793.9173,35756.46092648,36568.7596,71671425773.2683,BTC,alpha_vantage
2022-05-06,36571.6072,36581.65967991,35403.45740729,36033.0634,84644729016.88889,BTC,alpha_vantage
2022-05-07,36019.5551,36121.83240619,34857.2501,35552.564,52179098249.36585,BTC,alpha_vantage
2022-05-08,35478.5649,35496.13500452,33828.1358,33933.54281003,59930329173.333336,BTC,alpha_vantage
2022-05-09,34062.89399547,34215.7391,30184.77568726,30363.86561662,77739876770.25352,BTC,alpha_vantage
2022-05-10,30106.4345631,32574.53985507,29853.41453844,31024.7033,127314423495.11111,BTC,alpha_vantage
2022-05-11,31000.9768,32038.5943443,28303.80555867,28984.5358,103426550994.50871,BTC,alpha_vantage
2022-05-12,29044.2593,30133.2174,26812.8459,29130.0386,137849705984.0,BTC,alpha_vantage
2022-05-13,29012.3858,30990.35615951,28784.978,29250.004,143425804515.55554,BTC,alpha_vantage
2022-05-14,29289.7779,30255.8115,28735.71017349,30123.7756,66074598286.22222,BTC,alpha_vantage
2022-05-15,30076.9329,31390.4799,29512.2442,31333.76561707,45280980437.333336,BTC,alpha_vantage
2022-05-16,31293.22238529,31293.22238529,29239.16079895,29880.54816423,55757204906.666664,BTC,alpha_vantage
2022-05-17,29833.05249548,30731.7049,29532.7609,30452.62432833,54496429838.22222,BTC,alpha_vantage
2022-05-18,30446.06727894,30622.94535575,28714.1184,28760.1539,66819677365.96516,BTC,alpha_vantage
2022-05-19,28696.6142,30496.06038912,28696.6142,30376.33147861,77876670965.25874,BTC,alpha_vantage
2022-05-20,30319.70836754,30698.2660429,28761.51140815,29234.03290986,64020598172.44444,BTC,alpha_vantage
2022-05-21,29205.28751625,29593.57411058,28992.4553,29449.98555992,48647341319.111115,BTC,alpha_vantage
2022-05-22,29445.06212218,30426.87796095,29246.77654664,30366.04222096,34792840362.666664,BTC,alpha_vantage
2022-05-23,30295.92774163,30619.92558846,28887.00372216,29114.08113115,49091907997.88153,BTC,alpha_vantage
2022-05-24,29096.33018763,29794.4733,28749.97892773,29674.1123,61173457223.111115,BTC,alpha_vantage
2022-05-25,29654.5966,30201.4321,29382.54239449,29557.53373564,59054062151.111115,BTC,alpha_vantage
2022-05-26,29554.5432,29868.8204,28143.43486122,29353.61926283,67488629632.0,BTC,alpha_vantage
2022-05-27,29194.91,29357.66681489,28291.03513733,28606.47447262,79709591395.55556,BTC,alpha_vantage
2022-05-28,28605.61108816,29144.95937497,28543.15570935,29047.06026877,52117457770.666664,BTC,alpha_vantage
2022-05-29,29031.30736714,29530.42291498,28855.5589,29445.7241,29084438122.666668,BTC,alpha_vantage
2022-05-30,29468.0772,31882.6501,29319.42997637,31720.0295,50971087599.888115,BTC,alpha_vantage
2022-05-31,31734.2022,32298.41752086,31242.24110142,31852.83438319,70227787192.88889,BTC,alpha_vantage
2022-06-01,31779.99955447,31945.45941501,29490.85088129,29789.42113357,64099978301.0807,BTC,alpha_vantage
2022-06-02,29795.17499385,30614.12055126,29628.06004627,30441.46505023,72164759239.11111,BTC,alpha_vantage
2022-06-03,30461.94853739,30648.67979698,29353.70494799,29717.55804642,53726854599.111115,BTC,alpha_vantage
2022-06-04,29705.77615195,29927.82369538,29475.2174,29840.07521594,39962044160.0,BTC,alpha_vantage
2022-06-05,29847.32634215,30162.09609163,29591.63530277,29909.21037334,28084240917.333332,BTC,alpha_vantage
2022-06-06,29930.45930269,31729.39687746,29925.32268613,31367.42259841,49275600327.111115,BTC,alpha_vantage
2022-06-07,31380.1353,31545.8831,29266.125,31193.0692,68097897088.0,BTC,alpha_vantage
2022-06-08,31120.2203,31268.65781976,29912.0293,30204.54858261,75542208295.66197,BTC,alpha_vantage
2022-06-09,30212.85107505,30639.96056542,29982.06307272,30111.70675013,48748364379.621056,BTC,alpha_vantage
2022-06-10,30078.13233054,30312.4407,28900.47871389,29082.53195031,52091153521.77778,BTC,alpha_vantage
2022-06-11,29095.18110472,29425.9387,28170.85201555,28399.9749,53289670456.888885,BTC,alpha_vantage
2022-06-12,28415.5422,28519.7408,26704.72935718,26704.72935718,60305080590.22222,BTC,alpha_vantage
2022-06-13,26599.66116339,26863.63285768,22070.9799,22509.0994,105249305349.37064,BTC,alpha_vantage
2022-06-14,22456.78080219,22982.3322,20869.15851858,22209.515,123594977869.24913,BTC,alpha_vantage
2022-06-15,22174.8006,22653.35755975,20142.25361383,22490.59072731,90580280561.77777,BTC,alpha_vantage
2022-06-16,22579.09595314,22943.38114224,20252.0114,20383.6889,92380926151.80487,BTC,alpha_vantage
2022-06-17,20406.0243,21292.183,20267.2872802,20468.2145,67973860679.111115,BTC,alpha_vantage
2022-06-18,20461.9237,20741.73909563,17697.70249656,19007.5031,61457061780.96167,BTC,alpha_vantage
2022-06-19,19010.4765,20706.3161,18022.46950501,20554.9027,82744323328.0,BTC,alpha_vantage
2022-06-20,20580.038,20914.5884,19705.75385011,20672.8011,63496474254.22222,BTC,alpha_vantage
2022-06-21,20577.5997,21647.0789,20401.5783,20739.94338572,56244118427.461815,BTC,alpha_vantage
2022-06-22,20722.22585252,20859.85903754,19845.68434172,19976.05359135,52507160192.0,BTC,alpha_vantage
2022-06-23,19975.72992545,21160.10148053,19975.72992545,21075.1688,50275136312.888885,BTC,alpha_vantage
2022-06-24,21097.6645,21461.36527972,20764.6157,21279.53232918,49938802076.44444,BTC,alpha_vantage
2022-06-25,21221.52690442,21528.4212,20941.2133,21499.97103713,45185609102.22222,BTC,alpha_vantage
2022-06-26,21504.6059669,21836.73783767,21001.37869885,21029.2163,36017590144.0,BTC,alpha_vantage
2022-06-27,21036.933,21496.338,20647.67840915,20732.9834,39899888824.888885,BTC,alpha_vantage
2022-06-28,20715.20137276,21183.62153209,20223.80360662,20293.4508,42703964992.0,BTC,alpha_vantage
2022-06-29,20278.898,20389.37345581,19907.76982289,20101.12,45608149548.599304,BTC,alpha_vantage
2022-06-30,20117.9242,20145.9851,18703.1596859,19816.74635993,46778511125.333336,BTC,alpha_vantage
2022-07-01,19922.81904792,20623.15226158,19075.4632,19336.10444109,63618849237.333336,BTC,alpha_vantage
2022-07-02,19266.38852219,19425.75551365,19036.13150087,19246.50948843,39790523569.77778,BTC,alpha_vantage
2022-07-03,19249.3472989,19567.1081,18973.25186743,19310.0755,29227636337.77778,BTC,alpha_vantage
2022-07-04,19317.458,20296.167,19071.7771,20255.6454,33124206627.555557,BTC,alpha_vantage
2022-07-05,20219.6652,20687.75138226,19354.56272326,20185.96232828,47991911817.84615,BTC,alpha_vantage
2022-07-06,20209.97546717,20615.7438,19835.7004,20557.53554927,52267397111.46264,BTC,alpha_vantage
2022-07-07,20562.57346555,21801.0647,20279.6294,21647.16592841,44030315825.77778,BTC,alpha_vantage
2022-07-08,21654.13549914,22332.79351897,21250.88435267,21801.08220543,70338781754.87108,BTC,alpha_vantage
2022-07-09,21594.39562224,21951.0266,21424.16270327,21592.7417482,83660958023.11111,BTC,alpha_vantage
2022-07-10,21584.98165856,21589.42303244,20701.05219827,20857.65583736,54982980252.44444,BTC,alpha_vantage
2022-07-11,20849.27192164,20849.27192164,19930.49038488,19992.29456703,49043628074.666664,BTC,alpha_vantage
2022-07-12,19961.35839712,20043.3868,19313.26076323,19313.26076323,48327162040.888885,BTC,alpha_vantage
2022-07-13,19330.0263,20223.0186,19001.0163511,20187.1528,55545072384.0,BTC,alpha_vantage
2022-07-14,20241.3541,20748.38330233,19659.56010761,20587.5358,67129015438.22222,BTC,alpha_vantage
2022-07-15,20587.367,21161.56872872,20406.85344948,20831.3113719,70225059640.19513,BTC,alpha_vantage
2022-07-16,20825.95712567,21507.16926884,20514.6608,21192.11367285,67204086400.0,BTC,alpha_vantage
2022-07-17,21207.85095404,21605.86930557,20769.4022573,20769.4022573,63000171477.333336,BTC,alpha_vantage
2022-07-18,20787.37682154,22688.71683303,20787.37682154,22440.03658413,75819726179.55556,BTC,alpha_vantage
2022-07-19,22517.0954963,23695.7738,21620.9054,23407.3451,104199588124.44444,BTC,alpha_vantage
